Using device: cpu
no-correction-fin1
Goal, Curr: (-0.84,  0.94), ( -1.40,  -0.60)   Error: 1.64

Goal, Curr: (-1.13,  1.13), ( -1.40,  -1.23)   Error: 2.38
Last SG, Last State: (  0.60,  -3.23), ( -1.40,  -1.23)  SG Improvement:0.00312 

Goal, Curr: (-1.00,  0.97), ( -1.40,  -1.23)   Error: 2.23
Last SG, Last State: (  0.60,  -3.23), ( -1.40,  -1.23)  SG Improvement:0.00313 

Goal, Curr: (-1.22,  0.99), ( -1.40,  -1.23)   Error: 2.22
Last SG, Last State: (  0.60,  -3.23), ( -1.40,  -1.23)  SG Improvement:0.00310 

episode:00700, mean:-0.26, std:0.14, median:-0.28, success:0.00
Goal, Curr: (-0.98,  1.19), ( -1.40,  -1.37)   Error: 2.60
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01099 

Goal, Curr: (-1.13,  0.90), ( -1.40,  -1.38)   Error: 2.29
Last SG, Last State: (  0.60,  -3.34), ( -1.40,  -1.36)  SG Improvement:0.01096 

Goal, Curr: (-1.20,  0.75), ( -1.40,  -1.36)   Error: 2.12
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01107 

Goal, Curr: (-0.84,  0.87), ( -1.40,  -1.38)   Error: 2.31
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.36)  SG Improvement:0.01097 

Goal, Curr: (-1.24,  0.86), ( -1.40,  -1.40)   Error: 2.26
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.04,  0.84), ( -1.40,  -1.37)   Error: 2.24
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01098 

Goal, Curr: (-0.97,  1.18), ( -1.40,  -1.40)   Error: 2.61
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00264 

Goal, Curr: (-1.01,  0.91), ( -1.40,  -1.38)   Error: 2.32
Last SG, Last State: (  0.60,  -3.34), ( -1.40,  -1.36)  SG Improvement:0.01097 

Goal, Curr: (-0.86,  1.09), ( -1.40,  -1.40)   Error: 2.55
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00002 

Goal, Curr: (-0.88,  0.85), ( -1.40,  -1.38)   Error: 2.29
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.36)  SG Improvement:0.01097 

Goal, Curr: (-0.96,  1.05), ( -1.40,  -1.40)   Error: 2.49
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00058 

Goal, Curr: (-1.08,  1.22), ( -1.40,  -1.37)   Error: 2.61
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01098 

Goal, Curr: (-1.10,  0.86), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00035 

Goal, Curr: (-0.89,  0.86), ( -1.40,  -1.36)   Error: 2.28
Last SG, Last State: (  0.60,  -3.32), ( -1.40,  -1.34)  SG Improvement:0.01105 

Goal, Curr: (-0.83,  0.77), ( -1.40,  -1.33)   Error: 2.17
Last SG, Last State: (  0.60,  -3.29), ( -1.40,  -1.31)  SG Improvement:0.01113 

Goal, Curr: (-1.07,  1.03), ( -1.40,  -1.37)   Error: 2.42
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01099 

Goal, Curr: (-1.19,  1.10), ( -1.40,  -1.33)   Error: 2.44
Last SG, Last State: (  0.60,  -3.29), ( -1.40,  -1.31)  SG Improvement:0.01113 

Goal, Curr: (-0.76,  1.03), ( -1.40,  -1.38)   Error: 2.50
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.36)  SG Improvement:0.01097 

Goal, Curr: (-1.19,  1.18), ( -1.40,  -1.35)   Error: 2.54
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01110 

Goal, Curr: (-1.08,  1.12), ( -1.40,  -1.40)   Error: 2.54
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  1.14), ( -1.40,  -1.36)   Error: 2.52
Last SG, Last State: (  0.60,  -3.32), ( -1.40,  -1.34)  SG Improvement:0.01102 

Goal, Curr: (-1.15,  0.82), ( -1.40,  -1.40)   Error: 2.23
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00086 

Goal, Curr: (-0.87,  1.00), ( -1.40,  -1.38)   Error: 2.44
Last SG, Last State: (  0.60,  -3.34), ( -1.40,  -1.36)  SG Improvement:0.01097 

Goal, Curr: (-1.19,  0.99), ( -1.40,  -1.40)   Error: 2.40
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00085 

Goal, Curr: (-1.19,  1.12), ( -1.40,  -1.40)   Error: 2.52
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00083 

Goal, Curr: (-0.76,  1.24), ( -1.40,  -1.40)   Error: 2.71
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  1.06), ( -1.40,  -1.38)   Error: 2.45
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01097 

Goal, Curr: (-0.87,  0.99), ( -1.40,  -1.33)   Error: 2.38
Last SG, Last State: (  0.60,  -3.28), ( -1.40,  -1.31)  SG Improvement:0.01113 

Goal, Curr: (-1.11,  0.81), ( -1.40,  -1.33)   Error: 2.16
Last SG, Last State: (  0.60,  -3.29), ( -1.40,  -1.31)  SG Improvement:0.01112 

Goal, Curr: (-1.12,  1.09), ( -1.40,  -1.35)   Error: 2.46
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01111 

Goal, Curr: (-1.07,  0.98), ( -1.40,  -1.39)   Error: 2.39
Last SG, Last State: (  0.60,  -3.35), ( -1.40,  -1.37)  SG Improvement:0.01094 

Goal, Curr: (-1.20,  0.80), ( -1.40,  -1.40)   Error: 2.20
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.75,  0.95), ( -1.40,  -1.35)   Error: 2.39
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01110 

Goal, Curr: (-1.24,  1.20), ( -1.40,  -1.34)   Error: 2.54
Last SG, Last State: (  0.60,  -3.29), ( -1.40,  -1.31)  SG Improvement:0.01114 

Goal, Curr: (-0.93,  0.92), ( -1.40,  -1.37)   Error: 2.35
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01097 

Goal, Curr: (-0.87,  0.98), ( -1.40,  -1.36)   Error: 2.40
Last SG, Last State: (  0.60,  -3.32), ( -1.40,  -1.34)  SG Improvement:0.01100 

Goal, Curr: (-1.07,  1.00), ( -1.40,  -1.40)   Error: 2.43
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00012 

Goal, Curr: (-0.87,  1.06), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.97,  0.85), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00011 

Goal, Curr: (-0.79,  0.79), ( -1.40,  -1.35)   Error: 2.23
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01110 

Goal, Curr: (-0.84,  0.87), ( -1.40,  -1.40)   Error: 2.34
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00228 

Goal, Curr: (-0.94,  1.04), ( -1.40,  -1.35)   Error: 2.43
Last SG, Last State: (  0.60,  -3.31), ( -1.40,  -1.33)  SG Improvement:0.01111 

Goal, Curr: (-1.12,  1.09), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00011 

Goal, Curr: (-1.17,  1.12), ( -1.40,  -1.37)   Error: 2.50
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01098 

Goal, Curr: (-0.93,  1.15), ( -1.40,  -1.40)   Error: 2.59
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00230 

Goal, Curr: (-1.24,  0.77), ( -1.40,  -1.40)   Error: 2.17
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00002 

Goal, Curr: (-1.18,  1.09), ( -1.40,  -1.33)   Error: 2.44
Last SG, Last State: (  0.60,  -3.29), ( -1.40,  -1.31)  SG Improvement:0.01113 

Goal, Curr: (-1.16,  0.95), ( -1.40,  -1.37)   Error: 2.34
Last SG, Last State: (  0.60,  -3.33), ( -1.40,  -1.35)  SG Improvement:0.01098 

Goal, Curr: (-1.08,  0.76), ( -1.40,  -1.40)   Error: 2.18
Last SG, Last State: (  0.60,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00021 

Goal, Curr: (-1.23,  1.02), ( -1.40,  -1.40)   Error: 2.43
Last SG, Last State: (  0.60,  -3.36), ( -1.40,  -1.38)  SG Improvement:0.01090 

episode:00800, mean:-0.41, std:0.16, median:-0.46, success:0.00
Goal, Curr: (-0.79,  0.85), ( -1.40,  -0.60)   Error: 1.58
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.88,  1.18), ( -1.40,  -0.60)   Error: 1.85
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  1.21), ( -1.40,  -0.60)   Error: 1.84
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.03,  0.90), ( -1.40,  -0.85)   Error: 1.79
Last SG, Last State: (  0.60,  -2.94), ( -1.40,  -0.89)  SG Improvement:-0.02478 

Goal, Curr: (-1.24,  0.89), ( -1.40,  -0.60)   Error: 1.50
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  1.24), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  0.77), ( -1.40,  -0.60)   Error: 1.41
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  1.18), ( -1.40,  -0.60)   Error: 1.84
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.93,  1.01), ( -1.40,  -0.60)   Error: 1.67
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  1.08), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.24,  0.85), ( -1.40,  -0.60)   Error: 1.46
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.16,  1.02), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.02), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.80,  1.20), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.00,  1.01), ( -1.40,  -0.60)   Error: 1.66
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.16,  0.76), ( -1.40,  -0.60)   Error: 1.38
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.04,  0.99), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.83,  1.21), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.03,  0.90), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.05,  1.06), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  0.88), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  1.01), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.99,  1.01), ( -1.40,  -0.60)   Error: 1.66
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.04,  1.06), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.00,  1.09), ( -1.40,  -0.60)   Error: 1.73
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.24,  0.85), ( -1.40,  -0.60)   Error: 1.46
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  1.24), ( -1.40,  -0.60)   Error: 1.87
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.25,  1.13), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.08,  1.14), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.83,  1.21), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.77,  1.04), ( -1.40,  -0.60)   Error: 1.76
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.21), ( -1.40,  -0.60)   Error: 1.82
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.86,  0.99), ( -1.40,  -0.60)   Error: 1.68
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.96,  0.97), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.21), ( -1.40,  -0.60)   Error: 1.85
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.12,  1.02), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.96,  0.84), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.86,  0.86), ( -1.40,  -0.60)   Error: 1.56
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  0.76), ( -1.40,  -0.60)   Error: 1.38
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.19,  0.83), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.21,  1.01), ( -1.40,  -0.82)   Error: 1.84
Last SG, Last State: (  0.60,  -2.91), ( -1.40,  -0.86)  SG Improvement:-0.02456 

Goal, Curr: (-0.80,  1.18), ( -1.40,  -0.60)   Error: 1.88
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.17,  1.12), ( -1.40,  -0.60)   Error: 1.73
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  1.16), ( -1.40,  -0.60)   Error: 1.83
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  1.25), ( -1.40,  -0.60)   Error: 1.92
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.18,  0.90), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.21,  0.85), ( -1.40,  -0.60)   Error: 1.46
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.97,  1.08), ( -1.40,  -0.60)   Error: 1.73
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.17), ( -1.40,  -0.60)   Error: 1.78
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.24,  0.79), ( -1.40,  -0.60)   Error: 1.40
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

episode:00900, mean:0.36, std:0.16, median:0.39, success:0.00
Goal, Curr: (-1.22,  0.81), ( -1.40,  -0.60)   Error: 1.42
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.10,  0.88), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.81,  1.18), ( -1.40,  -0.60)   Error: 1.88
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.83,  0.79), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  0.91), ( -1.40,  -0.60)   Error: 1.58
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.78,  0.83), ( -1.40,  -0.60)   Error: 1.56
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.88,  1.11), ( -1.40,  -0.60)   Error: 1.79
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.97,  0.95), ( -1.40,  -0.60)   Error: 1.61
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.15,  0.83), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.13), ( -1.40,  -0.60)   Error: 1.78
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.15,  0.84), ( -1.40,  -0.60)   Error: 1.46
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.91,  0.79), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.14,  1.22), ( -1.40,  -0.60)   Error: 1.84
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.21,  0.98), ( -1.40,  -0.60)   Error: 1.60
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.96,  0.88), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.21,  0.93), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.99,  0.96), ( -1.40,  -0.60)   Error: 1.61
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  0.92), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  0.80), ( -1.40,  -0.60)   Error: 1.44
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  0.90), ( -1.40,  -0.60)   Error: 1.58
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.10,  1.01), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.84,  0.93), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.10,  0.82), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  0.92), ( -1.40,  -0.60)   Error: 1.59
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  1.13), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.99,  0.79), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.96,  1.09), ( -1.40,  -0.60)   Error: 1.75
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.01), ( -1.40,  -0.60)   Error: 1.62
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.77,  1.09), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.82,  0.99), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  1.24), ( -1.40,  -0.60)   Error: 1.91
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  1.05), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  1.00), ( -1.40,  -0.60)   Error: 1.67
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  0.79), ( -1.40,  -0.60)   Error: 1.42
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.05), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.05,  0.82), ( -1.40,  -0.60)   Error: 1.46
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  0.76), ( -1.40,  -0.60)   Error: 1.39
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.80,  1.19), ( -1.40,  -0.60)   Error: 1.88
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  0.93), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.22,  1.19), ( -1.40,  -0.60)   Error: 1.80
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.91,  0.80), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.22,  1.20), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.00,  1.21), ( -1.40,  -0.60)   Error: 1.85
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.82,  0.80), ( -1.40,  -0.60)   Error: 1.52
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.23), ( -1.40,  -0.60)   Error: 1.88
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.82,  0.82), ( -1.40,  -0.60)   Error: 1.53
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.80,  0.99), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  1.08), ( -1.40,  -0.60)   Error: 1.71
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.75,  0.98), ( -1.40,  -0.60)   Error: 1.71
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.00,  0.92), ( -1.40,  -0.60)   Error: 1.57
Last SG, Last State: (  0.60,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

episode:01000, mean:0.35, std:0.15, median:0.37, success:0.00
