Using device: cpu
gc-4.0-fin5
Goal, Curr: (-1.25,  1.22), ( -1.40,  -1.40)   Error: 2.62
Goal, Curr: (-0.98,  0.89), ( -0.71,  -1.40)   Error: 2.30
Last SG, Last State: ( -2.70,  -0.06), ( -0.71,  -1.40)  SG Improvement:0.00010 

Goal, Curr: (-1.16,  1.13), ( -1.33,  -1.40)   Error: 2.53
Last SG, Last State: ( -3.31,  -0.16), ( -1.32,  -1.40)  SG Improvement:0.00487 

Goal, Curr: (-0.91,  0.99), ( -1.40,  -1.40)   Error: 2.44
Last SG, Last State: ( -3.40,  -0.33), ( -1.40,  -1.40)  SG Improvement:-0.00064 

Goal, Curr: (-1.16,  1.11), ( -1.32,  -1.40)   Error: 2.52
Last SG, Last State: ( -3.29,  -0.15), ( -1.31,  -1.40)  SG Improvement:0.00527 

Goal, Curr: (-0.82,  1.07), ( -1.13,  -1.40)   Error: 2.49
Last SG, Last State: ( -3.16,  -0.24), ( -1.15,  -1.40)  SG Improvement:-0.00312 

Goal, Curr: (-0.96,  1.16), ( -1.40,  -1.40)   Error: 2.60
Last SG, Last State: ( -3.40,  -0.29), ( -1.40,  -1.40)  SG Improvement:0.00014 

Goal, Curr: (-0.80,  1.24), ( -1.40,  -1.40)   Error: 2.70
Last SG, Last State: ( -3.40,  -0.29), ( -1.40,  -1.40)  SG Improvement:-0.00183 

Goal, Curr: (-0.88,  1.05), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,  -0.31), ( -1.40,  -1.40)  SG Improvement:-0.00395 

Goal, Curr: (-1.10,  1.03), ( -1.40,  -1.40)   Error: 2.45
Last SG, Last State: ( -3.40,  -0.31), ( -1.40,  -1.40)  SG Improvement:0.00001 

Goal, Curr: (-1.19,  0.91), ( -0.95,  -1.40)   Error: 2.32
Last SG, Last State: ( -2.90,  -0.04), ( -0.93,  -1.40)  SG Improvement:0.00410 

Goal, Curr: (-0.85,  1.21), ( -1.40,  -1.40)   Error: 2.66
Last SG, Last State: ( -3.40,  -0.29), ( -1.40,  -1.40)  SG Improvement:-0.00033 

Goal, Curr: (-0.81,  1.09), ( -1.40,  -1.40)   Error: 2.56
Last SG, Last State: ( -3.40,  -0.32), ( -1.40,  -1.40)  SG Improvement:-0.00054 

Goal, Curr: (-0.84,  1.20), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,  -0.30), ( -1.40,  -1.40)  SG Improvement:-0.00043 

Goal, Curr: (-1.02,  1.09), ( -1.26,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.28,  -0.22), ( -1.27,  -1.40)  SG Improvement:0.00171 

Goal, Curr: (-1.18,  0.95), ( -0.81,  -1.40)   Error: 2.38
Last SG, Last State: ( -2.81,  -0.05), ( -0.81,  -1.40)  SG Improvement:0.00022 

Goal, Curr: (-0.99,  1.08), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: ( -3.40,  -0.31), ( -1.40,  -1.40)  SG Improvement:-0.00016 

Goal, Curr: (-1.07,  0.87), ( -0.72,  -1.40)   Error: 2.29
Last SG, Last State: ( -2.74,  -0.08), ( -0.73,  -1.40)  SG Improvement:-0.00242 

Goal, Curr: (-0.92,  1.05), ( -1.30,  -1.40)   Error: 2.48
Last SG, Last State: ( -3.31,  -0.24), ( -1.31,  -1.40)  SG Improvement:0.00682 

Goal, Curr: (-1.15,  1.20), ( -1.40,  -1.40)   Error: 2.61
Last SG, Last State: ( -3.40,  -0.26), ( -1.40,  -1.40)  SG Improvement:-0.00004 

Goal, Curr: (-0.77,  0.80), ( -0.74,  -1.40)   Error: 2.20
Last SG, Last State: ( -2.47,   0.12), ( -0.60,  -1.40)  SG Improvement:-0.09252 

Goal, Curr: (-1.13,  1.05), ( -1.40,  -1.40)   Error: 2.46
Last SG, Last State: ( -3.40,  -0.30), ( -1.40,  -1.40)  SG Improvement:-0.00013 

Goal, Curr: (-1.19,  1.21), ( -1.40,  -1.40)   Error: 2.62
Last SG, Last State: ( -3.40,  -0.25), ( -1.40,  -1.40)  SG Improvement:-0.00010 

Goal, Curr: (-0.77,  1.19), ( -1.28,  -1.40)   Error: 2.64
Last SG, Last State: ( -3.27,  -0.20), ( -1.28,  -1.40)  SG Improvement:0.00274 

Goal, Curr: (-0.81,  0.99), ( -1.39,  -1.40)   Error: 2.46
Last SG, Last State: ( -3.36,  -0.24), ( -1.38,  -1.40)  SG Improvement:0.01611 

Goal, Curr: (-1.23,  1.20), ( -1.40,  -1.40)   Error: 2.61
Last SG, Last State: ( -3.40,  -0.25), ( -1.40,  -1.40)  SG Improvement:-0.00028 

Goal, Curr: (-0.84,  0.87), ( -0.90,  -1.40)   Error: 2.27
Last SG, Last State: ( -2.81,  -0.07), ( -0.85,  -1.40)  SG Improvement:-0.01459 

Goal, Curr: (-1.08,  1.24), ( -1.40,  -1.40)   Error: 2.66
Last SG, Last State: ( -3.40,  -0.26), ( -1.40,  -1.40)  SG Improvement:0.00072 

episode:00100, mean:6.82, std:0.47, median:6.80, success:0.00
Log radii:  [ 0.62474203 -0.1269646  -0.3301484  -0.44605443 -0.5982268   0.571454  ]
Adjusted log radii:  [1.61474204 0.86303544 1.65985155 2.54394555 0.89177322 1.56145406]
Goal, Curr: (-1.14,  1.22), ( -0.58,  -1.40)   Error: 2.68
Last SG, Last State: ( -2.45,   0.60), ( -0.54,  -1.40)  SG Improvement:-0.00614 

Goal, Curr: (-1.17,  0.76), ( -1.41,  -1.40)   Error: 2.17
Last SG, Last State: ( -3.39,   0.22), ( -1.41,  -1.40)  SG Improvement:0.00623 

Goal, Curr: (-1.24,  1.23), ( -0.75,  -1.40)   Error: 2.67
Last SG, Last State: ( -3.11,   0.12), ( -0.93,  -1.40)  SG Improvement:0.07830 

Goal, Curr: (-0.94,  0.85), ( -1.25,  -1.40)   Error: 2.27
Last SG, Last State: ( -3.16,   0.37), ( -1.21,  -1.40)  SG Improvement:0.00155 

Goal, Curr: (-1.07,  0.88), ( -1.40,  -1.40)   Error: 2.31
Last SG, Last State: ( -3.40,  -0.24), ( -1.40,  -1.40)  SG Improvement:0.19213 

Goal, Curr: (-1.14,  1.11), ( -1.23,  -1.40)   Error: 2.51
Last SG, Last State: ( -2.59,   0.35), ( -1.16,  -1.40)  SG Improvement:-0.00158 

Goal, Curr: (-0.83,  0.79), ( -0.66,  -1.40)   Error: 2.20
Last SG, Last State: ( -2.51,   0.59), ( -0.64,  -1.40)  SG Improvement:0.00087 

Goal, Curr: (-1.09,  1.13), ( -0.69,  -1.40)   Error: 2.56
Last SG, Last State: ( -2.57,   0.59), ( -0.66,  -1.40)  SG Improvement:0.00134 

Goal, Curr: (-1.08,  1.23), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,  -0.23), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.86,  0.80), ( -1.08,  -1.40)   Error: 2.21
Last SG, Last State: ( -3.03,   0.47), ( -1.06,  -1.40)  SG Improvement:0.00099 

Goal, Curr: (-1.08,  0.86), ( -0.78,  -1.39)   Error: 2.26
Last SG, Last State: ( -3.13,   0.09), ( -0.95,  -1.40)  SG Improvement:0.06813 

Goal, Curr: (-1.02,  1.00), ( -0.71,  -1.40)   Error: 2.42
Last SG, Last State: ( -2.59,   0.59), ( -0.68,  -1.40)  SG Improvement:0.00119 

Goal, Curr: (-1.16,  0.86), ( -0.81,  -1.40)   Error: 2.29
Last SG, Last State: ( -2.57,   0.58), ( -0.69,  -1.40)  SG Improvement:-1.41163 

Goal, Curr: (-0.75,  1.02), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,  -0.28), ( -1.40,  -1.40)  SG Improvement:0.06400 

Goal, Curr: (-0.98,  1.22), ( -1.18,  -1.40)   Error: 2.63
Last SG, Last State: ( -3.11,   0.36), ( -1.14,  -1.40)  SG Improvement:0.00147 

Goal, Curr: (-0.88,  0.75), ( -0.98,  -1.40)   Error: 2.15
Last SG, Last State: ( -2.90,   0.54), ( -0.95,  -1.40)  SG Improvement:0.00096 

Goal, Curr: (-0.82,  0.94), ( -0.71,  -1.40)   Error: 2.35
Last SG, Last State: ( -2.58,   0.59), ( -0.68,  -1.40)  SG Improvement:0.00108 

Goal, Curr: (-0.94,  0.83), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: ( -3.40,  -0.31), ( -1.40,  -1.40)  SG Improvement:0.00221 

Goal, Curr: (-0.86,  1.23), ( -1.40,  -1.40)   Error: 2.68
Last SG, Last State: ( -3.40,  -0.22), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.19,  1.20), ( -0.78,  -1.40)   Error: 2.63
Last SG, Last State: ( -2.67,   0.58), ( -0.74,  -1.40)  SG Improvement:0.00140 

Goal, Curr: (-1.03,  1.09), ( -0.64,  -1.40)   Error: 2.52
Last SG, Last State: ( -2.51,   0.59), ( -0.61,  -1.40)  SG Improvement:0.00125 

Goal, Curr: (-1.05,  1.22), ( -1.37,  -1.40)   Error: 2.64
Last SG, Last State: ( -3.26,   0.26), ( -1.32,  -1.40)  SG Improvement:0.00069 

Goal, Curr: (-1.17,  1.25), ( -0.50,  -1.40)   Error: 2.73
Last SG, Last State: ( -2.37,   0.60), ( -0.47,  -1.40)  SG Improvement:0.00152 

Goal, Curr: (-1.17,  1.07), ( -0.92,  -1.40)   Error: 2.48
Last SG, Last State: ( -2.84,   0.55), ( -0.89,  -1.40)  SG Improvement:0.00127 

Goal, Curr: (-0.80,  0.90), ( -1.01,  -1.40)   Error: 2.31
Last SG, Last State: ( -2.96,   0.50), ( -0.99,  -1.40)  SG Improvement:0.00108 

Goal, Curr: (-1.18,  0.78), ( -1.40,  -1.40)   Error: 2.19
Last SG, Last State: ( -3.40,  -0.37), ( -1.40,  -1.40)  SG Improvement:0.02016 

Goal, Curr: (-0.88,  1.03), ( -0.72,  -1.40)   Error: 2.43
Last SG, Last State: ( -2.59,   0.59), ( -0.69,  -1.40)  SG Improvement:0.00117 

Goal, Curr: (-1.21,  0.96), ( -1.39,  -1.38)   Error: 2.35
Last SG, Last State: ( -3.38,  -0.22), ( -1.40,  -1.40)  SG Improvement:0.17630 

Goal, Curr: (-1.24,  1.06), ( -0.60,  -1.40)   Error: 2.54
Last SG, Last State: ( -2.48,   0.59), ( -0.57,  -1.40)  SG Improvement:0.00135 

Goal, Curr: (-1.24,  1.21), ( -0.83,  -1.40)   Error: 2.64
Last SG, Last State: ( -2.74,   0.57), ( -0.80,  -1.40)  SG Improvement:0.00142 

Goal, Curr: (-0.84,  1.18), ( -0.39,  -1.40)   Error: 2.62
Last SG, Last State: ( -2.76,   0.00), ( -0.58,  -1.40)  SG Improvement:-0.00807 

Goal, Curr: (-0.89,  1.05), ( -0.83,  -1.40)   Error: 2.45
Last SG, Last State: ( -2.73,   0.57), ( -0.80,  -1.40)  SG Improvement:0.00117 

Goal, Curr: (-1.25,  0.92), ( -1.40,  -1.40)   Error: 2.33
Last SG, Last State: ( -3.40,  -0.26), ( -1.40,  -1.40)  SG Improvement:-0.00001 

Goal, Curr: (-1.06,  1.11), ( -1.20,  -1.40)   Error: 2.52
Last SG, Last State: ( -3.14,   0.34), ( -1.17,  -1.40)  SG Improvement:0.00139 

Goal, Curr: (-0.79,  0.99), ( -1.31,  -1.40)   Error: 2.44
Last SG, Last State: ( -3.29,  -0.21), ( -1.31,  -1.40)  SG Improvement:-0.43600 

Goal, Curr: (-0.95,  1.07), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,  -0.31), ( -1.40,  -1.40)  SG Improvement:0.07031 

Goal, Curr: (-1.25,  0.85), ( -1.33,  -1.40)   Error: 2.25
Last SG, Last State: ( -3.40,  -0.37), ( -1.31,  -1.40)  SG Improvement:-0.16483 

Goal, Curr: (-1.19,  1.19), ( -0.29,  -1.37)   Error: 2.72
Last SG, Last State: ( -2.64,   0.37), ( -0.44,  -1.39)  SG Improvement:-0.04921 

Goal, Curr: (-0.81,  0.77), ( -1.40,  -1.40)   Error: 2.25
Last SG, Last State: ( -3.40,  -0.33), ( -1.40,  -1.40)  SG Improvement:0.02122 

Goal, Curr: (-1.19,  1.23), ( -1.40,  -1.40)   Error: 2.64
Last SG, Last State: ( -3.40,  -0.25), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.22,  0.95), ( -0.81,  -1.40)   Error: 2.38
Last SG, Last State: ( -2.72,   0.58), ( -0.78,  -1.40)  SG Improvement:0.00115 

Goal, Curr: (-1.11,  0.79), ( -1.01,  -1.40)   Error: 2.19
Last SG, Last State: ( -2.88,   0.54), ( -0.97,  -1.40)  SG Improvement:0.00152 

Goal, Curr: (-1.13,  0.90), ( -0.88,  -1.40)   Error: 2.31
Last SG, Last State: ( -2.79,   0.57), ( -0.85,  -1.40)  SG Improvement:0.00112 

Goal, Curr: (-0.95,  1.04), ( -0.98,  -1.40)   Error: 2.44
Last SG, Last State: ( -2.82,   0.54), ( -0.94,  -1.40)  SG Improvement:0.00181 

Goal, Curr: (-1.24,  0.88), ( -0.24,  -1.40)   Error: 2.49
Last SG, Last State: ( -2.23,   0.59), ( -0.22,  -1.40)  SG Improvement:0.24776 

Goal, Curr: (-1.10,  1.16), ( -0.51,  -1.40)   Error: 2.63
Last SG, Last State: ( -2.38,   0.60), ( -0.48,  -1.40)  SG Improvement:0.00223 

Goal, Curr: (-0.92,  1.21), ( -0.57,  -1.40)   Error: 2.63
Last SG, Last State: ( -2.95,   0.34), ( -0.75,  -1.39)  SG Improvement:-0.01302 

Goal, Curr: (-0.96,  0.99), ( -1.40,  -1.40)   Error: 2.43
Last SG, Last State: ( -3.40,   0.16), ( -1.40,  -1.40)  SG Improvement:0.05567 

Goal, Curr: (-0.83,  1.04), ( -0.49,  -1.40)   Error: 2.46
Last SG, Last State: ( -2.30,   0.60), ( -0.46,  -1.40)  SG Improvement:0.00102 

Goal, Curr: (-0.93,  0.82), ( -1.41,  -1.40)   Error: 2.26
Last SG, Last State: ( -3.34,   0.24), ( -1.38,  -1.40)  SG Improvement:0.00217 

episode:00200, mean:6.86, std:0.49, median:6.87, success:0.00
Log radii:  [ 1.3862944 -1.3862944 -0.9964701 -1.3862944  1.3862944 -0.3121369]
Adjusted log radii:  [2.37629437 2.60370564 2.49353004 2.60370564 1.37629437 1.67786312]
Goal, Curr: (-1.19,  1.17), ( -1.40,  -0.95)   Error: 2.13
Last SG, Last State: ( -3.40,   0.56), ( -1.40,  -0.94)  SG Improvement:-0.00868 

Goal, Curr: (-0.92,  0.85), ( -1.40,  -0.68)   Error: 1.60
Last SG, Last State: ( -3.33,   1.35), ( -1.40,  -0.72)  SG Improvement:0.08256 

Goal, Curr: (-1.16,  1.24), ( -1.40,  -0.97)   Error: 2.22
Last SG, Last State: ( -3.40,   0.49), ( -1.40,  -0.99)  SG Improvement:0.01953 

Goal, Curr: (-1.08,  1.04), ( -1.40,  -1.29)   Error: 2.35
Last SG, Last State: ( -3.40,   0.19), ( -1.40,  -1.29)  SG Improvement:0.00343 

Goal, Curr: (-0.86,  0.77), ( -1.33,  -0.66)   Error: 1.51
Last SG, Last State: ( -3.40,   0.89), ( -1.40,  -0.59)  SG Improvement:0.06560 

Goal, Curr: (-1.18,  1.19), ( -1.34,  -0.67)   Error: 1.87
Last SG, Last State: ( -3.40,   1.09), ( -1.40,  -0.60)  SG Improvement:0.03779 

Goal, Curr: (-0.90,  0.93), ( -1.40,  -0.74)   Error: 1.75
Last SG, Last State: ( -3.36,   1.40), ( -1.33,  -0.65)  SG Improvement:0.24167 

Goal, Curr: (-1.12,  0.91), ( -1.40,  -0.66)   Error: 1.59
Last SG, Last State: ( -3.40,   1.34), ( -1.40,  -0.66)  SG Improvement:-0.08739 

Goal, Curr: (-1.21,  1.25), ( -1.40,  -0.81)   Error: 2.07
Last SG, Last State: ( -3.40,   0.65), ( -1.40,  -0.86)  SG Improvement:0.03270 

Goal, Curr: (-1.25,  1.14), ( -1.40,  -1.15)   Error: 2.29
Last SG, Last State: ( -3.40,   0.27), ( -1.40,  -1.14)  SG Improvement:-0.00214 

Goal, Curr: (-1.23,  0.91), ( -1.40,  -0.63)   Error: 1.54
Last SG, Last State: ( -3.41,   0.97), ( -1.40,  -0.63)  SG Improvement:0.01780 

Goal, Curr: (-0.98,  1.18), ( -1.40,  -0.84)   Error: 2.05
Last SG, Last State: ( -3.40,   0.69), ( -1.40,  -0.83)  SG Improvement:-0.00375 

Goal, Curr: (-0.96,  1.13), ( -1.40,  -0.63)   Error: 1.81
Last SG, Last State: ( -3.40,   1.21), ( -1.40,  -0.67)  SG Improvement:-0.14298 

Goal, Curr: (-1.17,  0.83), ( -1.40,  -0.77)   Error: 1.61
Last SG, Last State: ( -3.40,   0.68), ( -1.40,  -0.78)  SG Improvement:0.00537 

Goal, Curr: (-0.91,  1.00), ( -1.33,  -0.66)   Error: 1.71
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.59)  SG Improvement:-0.22951 

Goal, Curr: (-0.78,  0.88), ( -1.40,  -0.60)   Error: 1.60
Last SG, Last State: ( -3.40,   1.13), ( -1.40,  -0.60)  SG Improvement:-0.26526 

Goal, Curr: (-0.86,  0.80), ( -1.40,  -1.08)   Error: 1.95
Last SG, Last State: ( -3.40,   0.34), ( -1.40,  -1.08)  SG Improvement:0.00006 

Goal, Curr: (-0.89,  0.90), ( -1.40,  -1.25)   Error: 2.22
Last SG, Last State: ( -3.40,   0.20), ( -1.40,  -1.26)  SG Improvement:0.00383 

Goal, Curr: (-0.83,  1.22), ( -1.40,  -0.67)   Error: 1.97
Last SG, Last State: ( -3.40,   1.20), ( -1.34,  -0.67)  SG Improvement:0.08460 

Goal, Curr: (-0.91,  0.88), ( -1.40,  -1.15)   Error: 2.09
Last SG, Last State: ( -3.40,   0.28), ( -1.40,  -1.15)  SG Improvement:-0.00220 

Goal, Curr: (-0.76,  0.99), ( -1.40,  -1.33)   Error: 2.41
Last SG, Last State: ( -3.40,   0.15), ( -1.40,  -1.33)  SG Improvement:0.00199 

Goal, Curr: (-1.17,  1.07), ( -1.40,  -1.22)   Error: 2.31
Last SG, Last State: ( -3.40,   0.22), ( -1.40,  -1.23)  SG Improvement:0.00485 

Goal, Curr: (-1.15,  0.86), ( -1.40,  -0.66)   Error: 1.54
Last SG, Last State: ( -3.40,   0.88), ( -1.40,  -0.67)  SG Improvement:0.02212 

Goal, Curr: (-0.96,  0.78), ( -1.40,  -0.92)   Error: 1.76
Last SG, Last State: ( -3.40,   0.52), ( -1.40,  -0.91)  SG Improvement:-0.00890 

Goal, Curr: (-0.79,  0.99), ( -1.40,  -0.66)   Error: 1.76
Last SG, Last State: (  0.66,   1.33), ( -1.38,  -0.67)  SG Improvement:0.04067 

Goal, Curr: (-1.23,  0.96), ( -1.40,  -1.08)   Error: 2.05
Last SG, Last State: ( -3.40,   0.36), ( -1.40,  -1.07)  SG Improvement:-0.01082 

Goal, Curr: (-1.06,  0.86), ( -1.40,  -0.66)   Error: 1.55
Last SG, Last State: ( -3.40,   1.00), ( -1.40,  -0.69)  SG Improvement:0.02460 

Goal, Curr: (-0.77,  0.80), ( -1.40,  -0.60)   Error: 1.53
Last SG, Last State: ( -3.39,   1.32), ( -1.40,  -0.65)  SG Improvement:0.17678 

Goal, Curr: (-1.03,  0.85), ( -1.33,  -0.65)   Error: 1.53
Last SG, Last State: ( -3.40,   0.94), ( -1.36,  -0.60)  SG Improvement:-1.27251 

Goal, Curr: (-0.77,  0.91), ( -1.39,  -0.60)   Error: 1.63
Last SG, Last State: ( -3.40,   1.08), ( -1.36,  -0.60)  SG Improvement:-1.41399 

Goal, Curr: (-0.78,  0.98), ( -1.40,  -0.61)   Error: 1.70
Last SG, Last State: ( -3.40,   0.82), ( -1.40,  -0.64)  SG Improvement:0.02210 

Goal, Curr: (-1.06,  0.83), ( -1.40,  -1.07)   Error: 1.93
Last SG, Last State: ( -3.40,   0.33), ( -1.40,  -1.09)  SG Improvement:0.00987 

Goal, Curr: (-1.07,  1.06), ( -1.40,  -0.75)   Error: 1.84
Last SG, Last State: ( -3.33,   1.01), ( -1.40,  -0.74)  SG Improvement:-0.05202 

Goal, Curr: (-0.99,  1.09), ( -1.38,  -0.60)   Error: 1.73
Last SG, Last State: ( -3.40,   0.87), ( -1.40,  -0.60)  SG Improvement:-0.52845 

Goal, Curr: (-0.93,  1.17), ( -1.39,  -0.60)   Error: 1.83
Last SG, Last State: ( -3.39,   1.40), ( -1.40,  -0.62)  SG Improvement:-0.04823 

Goal, Curr: (-0.86,  0.79), ( -1.40,  -1.12)   Error: 1.99
Last SG, Last State: ( -3.40,   0.33), ( -1.40,  -1.11)  SG Improvement:-0.00820 

Goal, Curr: (-1.22,  1.02), ( -1.34,  -0.69)   Error: 1.71
Last SG, Last State: ( -3.40,   1.11), ( -1.40,  -0.60)  SG Improvement:-0.77034 

Goal, Curr: (-0.78,  1.16), ( -1.33,  -0.66)   Error: 1.91
Last SG, Last State: ( -3.40,   0.94), ( -1.40,  -0.59)  SG Improvement:0.07642 

Goal, Curr: (-1.08,  1.01), ( -1.40,  -1.36)   Error: 2.39
Last SG, Last State: ( -3.40,   0.14), ( -1.40,  -1.36)  SG Improvement:0.00118 

Goal, Curr: (-1.05,  0.86), ( -1.40,  -0.68)   Error: 1.58
Last SG, Last State: ( -3.40,   1.03), ( -1.33,  -0.66)  SG Improvement:-0.13536 

Goal, Curr: (-1.07,  0.83), ( -1.40,  -0.82)   Error: 1.69
Last SG, Last State: ( -3.40,   0.56), ( -1.40,  -0.90)  SG Improvement:0.06001 

Goal, Curr: (-1.07,  1.14), ( -1.40,  -0.83)   Error: 2.00
Last SG, Last State: ( -3.40,   0.74), ( -1.40,  -0.82)  SG Improvement:-0.01137 

Goal, Curr: (-1.09,  1.05), ( -1.37,  -0.60)   Error: 1.67
Last SG, Last State: ( -3.40,   1.37), ( -1.40,  -0.64)  SG Improvement:0.08306 

Goal, Curr: (-1.10,  0.91), ( -1.40,  -0.61)   Error: 1.55
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -0.67)  SG Improvement:0.03873 

Goal, Curr: (-1.08,  1.00), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: ( -3.40,   0.81), ( -1.40,  -0.62)  SG Improvement:0.03505 

Goal, Curr: (-0.83,  0.85), ( -1.40,  -1.25)   Error: 2.18
Last SG, Last State: ( -3.40,   0.21), ( -1.40,  -1.26)  SG Improvement:0.00496 

Goal, Curr: (-0.84,  0.81), ( -1.40,  -0.62)   Error: 1.53
Last SG, Last State: ( -3.40,   0.97), ( -1.40,  -0.60)  SG Improvement:-0.32229 

Goal, Curr: (-1.02,  0.89), ( -1.33,  -0.64)   Error: 1.56
Last SG, Last State: ( -3.40,   0.87), ( -1.40,  -0.60)  SG Improvement:0.04687 

Goal, Curr: (-1.11,  1.06), ( -1.40,  -0.61)   Error: 1.69
Last SG, Last State: ( -3.40,   1.22), ( -1.40,  -0.62)  SG Improvement:-0.02950 

Goal, Curr: (-1.21,  0.78), ( -1.40,  -1.13)   Error: 1.92
Last SG, Last State: ( -3.40,   0.31), ( -1.40,  -1.11)  SG Improvement:-0.01522 

episode:00300, mean:6.08, std:0.61, median:6.08, success:0.00
