Using device: cpu
gc-4.0-fin7
Goal, Curr: (-1.06,  1.16), ( -1.02,  -1.40)   Error: 2.56
Last SG, Last State: (  0.94,   0.80), ( -1.07,  -1.27)  SG Improvement:0.03211 

Goal, Curr: (-1.03,  0.97), ( -0.29,  -1.20)   Error: 2.29
Last SG, Last State: (  1.66,   0.77), ( -0.32,  -1.22)  SG Improvement:0.02580 

Goal, Curr: (-0.86,  0.86), (  1.31,   0.30)   Error: 2.24
Last SG, Last State: (  3.31,   2.29), (  1.31,   0.29)  SG Improvement:0.00074 

Goal, Curr: (-0.76,  0.79), ( -0.31,  -0.74)   Error: 1.59
Last SG, Last State: (  1.52,   1.13), ( -0.37,  -0.79)  SG Improvement:0.25757 

Goal, Curr: (-1.14,  1.12), ( -1.02,  -1.40)   Error: 2.52
Last SG, Last State: (  0.85,   0.62), ( -1.11,  -1.40)  SG Improvement:0.03086 

Goal, Curr: (-0.97,  1.23), (  0.71,  -0.42)   Error: 2.35
Last SG, Last State: (  2.67,   1.54), (  0.69,  -0.44)  SG Improvement:0.02338 

Goal, Curr: (-1.03,  1.20), ( -0.99,  -1.30)   Error: 2.49
Last SG, Last State: (  0.97,   0.60), ( -0.95,  -1.40)  SG Improvement:0.03299 

Goal, Curr: (-0.75,  0.99), ( -1.40,  -1.30)   Error: 2.38
Last SG, Last State: (  0.60,   0.73), ( -1.40,  -1.31)  SG Improvement:0.01826 

Goal, Curr: (-1.02,  0.86), ( -1.39,  -1.40)   Error: 2.29
Last SG, Last State: (  0.60,   0.60), ( -1.40,  -1.40)  SG Improvement:0.12691 

Goal, Curr: (-0.98,  1.16), (  1.25,  -0.16)   Error: 2.59
Last SG, Last State: (  2.98,   1.64), (  1.11,  -0.26)  SG Improvement:0.08697 

Goal, Curr: (-1.17,  0.84), ( -1.01,  -1.40)   Error: 2.24
Last SG, Last State: (  0.99,   0.63), ( -1.00,  -1.40)  SG Improvement:-0.07025 

Goal, Curr: (-1.23,  0.81), ( -0.25,  -0.60)   Error: 1.72
Last SG, Last State: (  1.64,   1.40), ( -0.31,  -0.60)  SG Improvement:0.07107 

Goal, Curr: (-0.88,  0.75), (  0.06,  -0.71)   Error: 1.74
Last SG, Last State: (  1.84,   1.11), ( -0.06,  -0.81)  SG Improvement:0.30343 

Goal, Curr: (-0.76,  1.14), ( -0.93,  -1.32)   Error: 2.47
Last SG, Last State: (  1.08,   0.69), ( -0.92,  -1.30)  SG Improvement:-0.14700 

Goal, Curr: (-1.15,  0.91), ( -0.43,  -0.92)   Error: 1.97
Last SG, Last State: (  1.32,   0.99), ( -0.56,  -0.97)  SG Improvement:-0.19377 

Goal, Curr: (-0.99,  1.18), (  0.05,  -0.60)   Error: 2.06
Last SG, Last State: (  1.87,   1.26), ( -0.05,  -0.67)  SG Improvement:0.07488 

Goal, Curr: (-1.22,  1.07), ( -0.16,  -0.73)   Error: 2.09
Last SG, Last State: (  1.62,   1.11), ( -0.24,  -0.81)  SG Improvement:-0.12475 

Goal, Curr: (-1.23,  1.03), (  0.36,  -0.60)   Error: 2.28
Last SG, Last State: (  2.26,   1.40), (  0.33,  -0.60)  SG Improvement:0.04641 

Goal, Curr: (-1.21,  0.87), ( -0.59,  -1.40)   Error: 2.35
Last SG, Last State: (  1.41,   0.61), ( -0.61,  -1.36)  SG Improvement:-0.06656 

Goal, Curr: (-1.07,  0.92), (  0.35,  -0.60)   Error: 2.08
Last SG, Last State: (  2.25,   1.40), (  0.30,  -0.60)  SG Improvement:0.01222 

Goal, Curr: (-0.79,  1.24), ( -1.12,  -1.40)   Error: 2.66
Last SG, Last State: (  0.93,   0.71), ( -1.13,  -1.40)  SG Improvement:-0.66194 

Goal, Curr: (-0.96,  1.22), ( -0.14,  -0.78)   Error: 2.15
Last SG, Last State: (  1.57,   1.09), ( -0.30,  -0.86)  SG Improvement:0.14952 

Goal, Curr: (-0.86,  0.95), ( -1.39,  -1.40)   Error: 2.40
Last SG, Last State: (  0.60,   0.61), ( -1.40,  -1.37)  SG Improvement:-0.18244 

Goal, Curr: (-1.24,  0.76), ( -0.94,  -1.22)   Error: 2.01
Last SG, Last State: (  1.09,   0.60), ( -0.87,  -1.39)  SG Improvement:-0.10327 

Goal, Curr: (-1.11,  1.17), ( -1.09,  -1.40)   Error: 2.57
Last SG, Last State: (  0.75,   0.60), ( -1.17,  -1.40)  SG Improvement:0.06549 

Goal, Curr: (-0.92,  1.19), ( -0.32,  -1.40)   Error: 2.66
Last SG, Last State: (  1.60,   0.67), ( -0.37,  -1.40)  SG Improvement:0.04350 

Goal, Curr: (-1.17,  0.82), ( -0.13,  -1.19)   Error: 2.27
Last SG, Last State: (  1.77,   0.60), ( -0.22,  -1.36)  SG Improvement:-0.10624 

Goal, Curr: (-1.06,  0.87), ( -0.94,  -1.32)   Error: 2.19
Last SG, Last State: (  1.01,   0.60), ( -0.91,  -1.40)  SG Improvement:0.05276 

Goal, Curr: (-0.81,  0.99), (  0.54,  -0.59)   Error: 2.08
Last SG, Last State: (  2.45,   1.40), (  0.50,  -0.60)  SG Improvement:0.02663 

Goal, Curr: (-0.81,  1.07), ( -0.36,  -1.21)   Error: 2.33
Last SG, Last State: (  1.47,   0.70), ( -0.45,  -1.26)  SG Improvement:0.11660 

Goal, Curr: (-1.02,  1.14), (  0.05,  -1.12)   Error: 2.50
Last SG, Last State: (  1.87,   0.77), ( -0.04,  -1.18)  SG Improvement:0.17684 

Goal, Curr: (-1.20,  0.97), ( -0.66,  -1.15)   Error: 2.19
Last SG, Last State: (  1.38,   0.89), ( -0.62,  -1.11)  SG Improvement:0.03170 

Goal, Curr: (-1.20,  1.20), ( -0.73,  -1.07)   Error: 2.32
Last SG, Last State: (  1.08,   0.81), ( -0.79,  -1.12)  SG Improvement:-0.20790 

episode:00100, mean:6.60, std:0.56, median:6.66, success:0.00
Goal, Curr: (-1.10,  1.12), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00151 

Goal, Curr: (-0.83,  1.07), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: (  0.83,   1.40), ( -1.28,  -0.60)  SG Improvement:-0.08835 

Goal, Curr: (-0.86,  0.76), ( -0.86,  -0.60)   Error: 1.36
Last SG, Last State: (  1.25,   1.40), ( -0.79,  -0.60)  SG Improvement:-0.00427 

Goal, Curr: (-0.77,  0.95), ( -1.40,  -0.60)   Error: 1.67
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00822 

Goal, Curr: (-0.96,  0.76), ( -1.40,  -0.60)   Error: 1.43
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01763 

Goal, Curr: (-0.83,  1.04), ( -1.38,  -0.60)   Error: 1.74
Last SG, Last State: (  0.85,   1.40), ( -1.27,  -0.60)  SG Improvement:-0.08778 

Goal, Curr: (-1.06,  0.81), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.04707 

Goal, Curr: (-0.90,  1.04), ( -1.40,  -0.60)   Error: 1.71
Last SG, Last State: (  0.66,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.09109 

Goal, Curr: (-0.76,  1.05), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01722 

Goal, Curr: (-0.99,  0.80), ( -1.36,  -0.60)   Error: 1.45
Last SG, Last State: (  0.88,   1.40), ( -1.24,  -0.60)  SG Improvement:-0.09353 

Goal, Curr: (-1.15,  0.89), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01507 

Goal, Curr: (-0.78,  0.79), ( -1.40,  -0.60)   Error: 1.52
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.02153 

Goal, Curr: (-0.92,  1.16), ( -1.40,  -0.60)   Error: 1.83
Last SG, Last State: (  0.63,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.06907 

Goal, Curr: (-1.04,  0.91), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00778 

Goal, Curr: (-0.79,  0.77), ( -1.20,  -0.60)   Error: 1.43
Last SG, Last State: (  1.04,   1.40), ( -1.08,  -0.60)  SG Improvement:-0.06012 

Goal, Curr: (-0.93,  1.16), ( -0.50,  -0.60)   Error: 1.82
Last SG, Last State: (  1.65,   1.40), ( -0.42,  -0.60)  SG Improvement:-0.02155 

Goal, Curr: (-1.12,  0.81), ( -1.40,  -0.60)   Error: 1.44
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.01570 

Goal, Curr: (-0.78,  0.92), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01424 

Goal, Curr: (-1.19,  1.19), ( -1.24,  -0.60)   Error: 1.79
Last SG, Last State: (  0.99,   1.40), ( -1.13,  -0.60)  SG Improvement:-0.09522 

Goal, Curr: (-0.85,  1.23), ( -1.37,  -0.60)   Error: 1.91
Last SG, Last State: (  0.87,   1.40), ( -1.25,  -0.60)  SG Improvement:-0.08509 

Goal, Curr: (-0.95,  1.16), ( -1.40,  -0.60)   Error: 1.82
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.04288 

Goal, Curr: (-1.13,  0.83), ( -1.27,  -1.28)   Error: 2.11
Last SG, Last State: (  0.72,   0.71), ( -1.27,  -1.28)  SG Improvement:0.00003 

Goal, Curr: (-0.88,  1.09), ( -1.29,  -1.18)   Error: 2.30
Last SG, Last State: (  0.72,   0.83), ( -1.29,  -1.17)  SG Improvement:-0.01441 

Goal, Curr: (-1.05,  0.92), ( -1.40,  -0.60)   Error: 1.56
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01207 

Goal, Curr: (-0.77,  0.96), ( -1.40,  -0.60)   Error: 1.68
Last SG, Last State: (  0.60,   1.40), ( -1.41,  -0.60)  SG Improvement:-0.01175 

Goal, Curr: (-1.23,  0.97), ( -1.40,  -0.60)   Error: 1.59
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.02489 

Goal, Curr: (-0.82,  1.18), ( -1.40,  -0.60)   Error: 1.87
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.19604 

Goal, Curr: (-0.83,  0.79), ( -1.40,  -0.60)   Error: 1.50
Last SG, Last State: (  0.80,   1.40), ( -1.32,  -0.60)  SG Improvement:-0.09374 

Goal, Curr: (-0.87,  1.22), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.04993 

Goal, Curr: (-0.95,  1.19), ( -1.11,  -0.60)   Error: 1.80
Last SG, Last State: (  1.10,   1.40), ( -1.00,  -0.60)  SG Improvement:-0.05471 

Goal, Curr: (-1.02,  0.86), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.01012 

Goal, Curr: (-1.19,  0.99), ( -1.40,  -0.60)   Error: 1.61
Last SG, Last State: (  0.82,   1.40), ( -1.29,  -0.60)  SG Improvement:-0.09437 

Goal, Curr: (-1.07,  1.14), ( -0.42,  -0.60)   Error: 1.86
Last SG, Last State: (  1.71,   1.40), ( -0.35,  -0.60)  SG Improvement:-0.14198 

Goal, Curr: (-0.98,  1.25), ( -0.58,  -0.60)   Error: 1.89
Last SG, Last State: (  1.58,   1.40), ( -0.50,  -0.60)  SG Improvement:-0.06156 

Goal, Curr: (-0.88,  1.13), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: (  0.75,   1.40), ( -1.37,  -0.60)  SG Improvement:-0.09311 

Goal, Curr: (-0.90,  0.83), ( -1.02,  -0.60)   Error: 1.44
Last SG, Last State: (  1.18,   1.40), ( -0.91,  -0.60)  SG Improvement:-0.04836 

Goal, Curr: (-0.76,  0.82), ( -0.39,  -0.60)   Error: 1.47
Last SG, Last State: (  1.62,   1.37), ( -0.35,  -0.60)  SG Improvement:-0.18628 

Goal, Curr: (-0.92,  1.24), ( -0.91,  -1.06)   Error: 2.30
Last SG, Last State: (  0.74,   0.78), ( -1.09,  -1.13)  SG Improvement:0.10146 

Goal, Curr: (-0.92,  0.96), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00037 

Goal, Curr: (-1.18,  0.79), ( -1.40,  -0.60)   Error: 1.41
Last SG, Last State: (  0.65,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.08890 

Goal, Curr: (-1.18,  0.94), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01495 

Goal, Curr: (-0.93,  0.92), ( -1.40,  -0.60)   Error: 1.59
Last SG, Last State: (  0.64,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.07360 

Goal, Curr: (-0.93,  1.14), ( -1.40,  -0.60)   Error: 1.80
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.13497 

Goal, Curr: (-0.79,  1.12), ( -1.32,  -0.60)   Error: 1.80
Last SG, Last State: (  0.91,   1.40), ( -1.20,  -0.60)  SG Improvement:-0.07972 

Goal, Curr: (-0.98,  0.96), (  0.51,  -0.90)   Error: 2.39
Last SG, Last State: (  2.47,   0.71), (  0.45,  -1.09)  SG Improvement:-0.37853 

Goal, Curr: (-0.79,  1.24), ( -1.40,  -1.40)   Error: 2.71
Last SG, Last State: (  0.60,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00363 

Goal, Curr: (-1.02,  0.88), ( -1.40,  -0.60)   Error: 1.53
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.01308 

Goal, Curr: (-1.10,  1.11), ( -1.40,  -0.60)   Error: 1.73
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00421 

Goal, Curr: (-0.97,  0.88), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.01097 

Goal, Curr: (-1.25,  0.97), ( -1.40,  -0.60)   Error: 1.57
Last SG, Last State: (  0.60,   1.40), ( -1.40,  -0.60)  SG Improvement:0.02147 

episode:00200, mean:6.15, std:0.67, median:6.10, success:0.00
Log radii:  [ 1.3862944 -1.3862944 -1.3862944  1.3862944 -1.3862944 -1.3862944]
Adjusted log radii:  [ 2.37629437  2.60370564  0.60370564  2.37629437 -1.38629436  1.60370564]
Goal, Curr: (-0.83,  1.15), (  1.22,  -1.05)   Error: 3.00
Last SG, Last State: (  3.31,   0.77), (  1.24,  -1.23)  SG Improvement:-0.01222 

Goal, Curr: (-0.82,  0.80), (  0.60,   0.37)   Error: 1.48
Last SG, Last State: (  2.60,   2.25), (  0.60,   0.31)  SG Improvement:0.00374 

Goal, Curr: (-1.03,  1.11), (  0.91,  -0.40)   Error: 2.47
Last SG, Last State: (  3.03,   1.31), (  0.97,  -0.55)  SG Improvement:-0.06303 

Goal, Curr: (-1.00,  0.87), (  1.06,  -1.11)   Error: 2.86
Last SG, Last State: (  3.12,   0.79), (  1.10,  -1.17)  SG Improvement:-0.09455 

Goal, Curr: (-1.00,  1.24), (  0.80,  -0.57)   Error: 2.55
Last SG, Last State: (  2.92,   1.13), (  0.85,  -0.72)  SG Improvement:-0.07693 

Goal, Curr: (-1.00,  0.92), (  0.53,   0.61)   Error: 1.56
Last SG, Last State: (  2.60,   2.36), (  0.60,   0.47)  SG Improvement:0.02431 

Goal, Curr: (-0.93,  1.05), (  1.08,  -0.92)   Error: 2.81
Last SG, Last State: (  3.15,   0.89), (  1.11,  -0.99)  SG Improvement:-0.37729 

Goal, Curr: (-0.78,  1.18), (  0.21,   0.91)   Error: 1.03
Last SG, Last State: (  2.49,   2.64), (  0.35,   0.77)  SG Improvement:-0.10890 

Goal, Curr: (-1.01,  0.96), (  0.13,   1.04)   Error: 1.14
Last SG, Last State: (  2.39,   2.76), (  0.26,   0.90)  SG Improvement:-0.10250 

Goal, Curr: (-0.89,  1.08), (  0.51,   0.66)   Error: 1.45
Last SG, Last State: (  2.60,   2.39), (  0.60,   0.51)  SG Improvement:0.00412 

Goal, Curr: (-0.85,  0.97), (  0.32,   0.83)   Error: 1.18
Last SG, Last State: (  2.58,   2.54), (  0.45,   0.69)  SG Improvement:-0.10793 

Goal, Curr: (-1.10,  0.78), (  0.04,   1.15)   Error: 1.20
Last SG, Last State: (  2.30,   2.87), (  0.17,   1.01)  SG Improvement:-0.09992 

Goal, Curr: (-1.01,  1.10), (  1.02,  -0.67)   Error: 2.69
Last SG, Last State: (  2.96,   1.20), (  1.07,  -0.80)  SG Improvement:-0.04419 

Goal, Curr: (-1.03,  1.01), (  0.60,   0.42)   Error: 1.73
Last SG, Last State: (  2.60,   2.16), (  0.60,   0.30)  SG Improvement:0.00635 

Goal, Curr: (-1.24,  0.79), (  1.21,  -1.38)   Error: 3.27
Last SG, Last State: (  2.91,   0.85), (  1.06,  -1.26)  SG Improvement:0.09689 

Goal, Curr: (-1.16,  1.12), (  1.01,  -0.98)   Error: 3.01
Last SG, Last State: (  3.13,   0.74), (  1.07,  -1.12)  SG Improvement:-0.21293 

Goal, Curr: (-0.76,  1.24), (  0.43,   0.84)   Error: 1.25
Last SG, Last State: (  2.60,   2.51), (  0.53,   0.68)  SG Improvement:0.05557 

Goal, Curr: (-1.03,  0.81), (  0.37,   0.83)   Error: 1.40
Last SG, Last State: (  2.58,   2.52), (  0.48,   0.68)  SG Improvement:-0.11203 

Goal, Curr: (-1.11,  0.96), ( -1.32,  -1.40)   Error: 2.36
Last SG, Last State: (  0.67,   0.65), ( -1.40,  -1.32)  SG Improvement:0.19215 

Goal, Curr: (-1.09,  1.08), (  0.57,  -1.40)   Error: 2.98
Last SG, Last State: (  2.21,   0.73), (  0.39,  -1.33)  SG Improvement:-0.66179 

Goal, Curr: (-1.07,  1.17), (  0.14,   1.02)   Error: 1.21
Last SG, Last State: (  2.40,   2.74), (  0.27,   0.88)  SG Improvement:-0.10245 

Goal, Curr: (-1.02,  1.18), (  0.04,  -1.32)   Error: 2.71
Last SG, Last State: (  1.89,   0.66), ( -0.13,  -1.37)  SG Improvement:0.18935 

Goal, Curr: (-0.78,  1.24), (  0.44,  -0.60)   Error: 2.21
Last SG, Last State: (  2.46,   1.20), (  0.43,  -0.61)  SG Improvement:-0.00014 

Goal, Curr: (-1.13,  1.08), (  0.84,   0.05)   Error: 2.22
Last SG, Last State: (  3.14,   1.81), (  0.99,  -0.07)  SG Improvement:-0.11917 

Goal, Curr: (-1.17,  1.09), (  0.02,  -1.40)   Error: 2.76
Last SG, Last State: (  1.64,   0.65), ( -0.17,  -1.38)  SG Improvement:0.14889 

Goal, Curr: (-0.87,  0.93), (  0.60,   0.11)   Error: 1.68
Last SG, Last State: (  2.60,   1.95), (  0.60,   0.03)  SG Improvement:0.00379 

Goal, Curr: (-1.03,  0.77), (  1.19,  -1.20)   Error: 2.97
Last SG, Last State: (  3.40,   0.70), (  1.28,  -1.36)  SG Improvement:0.19391 

Goal, Curr: (-1.12,  1.22), (  0.75,  -1.34)   Error: 3.17
Last SG, Last State: (  2.57,   0.70), (  0.74,  -1.40)  SG Improvement:0.10249 

Goal, Curr: (-0.91,  0.97), (  0.40,   0.70)   Error: 1.34
Last SG, Last State: (  2.60,   2.45), (  0.56,   0.58)  SG Improvement:0.03630 

Goal, Curr: (-1.05,  1.02), (  1.03,  -0.62)   Error: 2.65
Last SG, Last State: (  3.15,   1.09), (  1.09,  -0.76)  SG Improvement:-0.04120 

Goal, Curr: (-0.95,  0.95), (  0.51,   0.62)   Error: 1.49
Last SG, Last State: (  2.60,   2.47), (  0.60,   0.52)  SG Improvement:0.00827 

Goal, Curr: (-0.85,  1.07), (  1.15,  -0.11)   Error: 2.32
Last SG, Last State: (  2.84,   1.66), (  1.00,  -0.23)  SG Improvement:0.13729 

Goal, Curr: (-0.96,  1.24), (  1.30,  -1.38)   Error: 3.46
Last SG, Last State: (  2.97,   0.67), (  1.11,  -1.32)  SG Improvement:-0.88108 

Goal, Curr: (-1.00,  1.14), (  1.11,  -0.86)   Error: 2.90
Last SG, Last State: (  3.27,   0.89), (  1.17,  -1.00)  SG Improvement:-0.05025 

Goal, Curr: (-0.81,  0.89), ( -0.48,  -1.32)   Error: 2.23
Last SG, Last State: (  1.59,   0.68), ( -0.46,  -1.30)  SG Improvement:0.26584 

Goal, Curr: (-1.06,  1.09), (  0.12,   1.40)   Error: 1.21
Last SG, Last State: (  2.14,   3.35), (  0.11,   1.40)  SG Improvement:-0.70571 

Goal, Curr: (-1.01,  1.12), (  0.66,  -1.40)   Error: 3.03
Last SG, Last State: (  2.34,   0.71), (  0.52,  -1.35)  SG Improvement:-0.66303 

Goal, Curr: (-1.18,  0.98), (  0.36,  -1.40)   Error: 2.83
Last SG, Last State: (  2.18,   0.63), (  0.21,  -1.33)  SG Improvement:-0.60820 

Goal, Curr: (-1.04,  1.13), (  0.83,  -0.39)   Error: 2.41
Last SG, Last State: (  2.95,   1.31), (  0.89,  -0.55)  SG Improvement:-0.06326 

Goal, Curr: (-1.02,  0.93), (  0.43,   0.68)   Error: 1.47
Last SG, Last State: (  2.60,   2.43), (  0.58,   0.56)  SG Improvement:0.03323 

Goal, Curr: (-1.09,  0.79), (  0.62,   0.20)   Error: 1.82
Last SG, Last State: (  2.88,   1.92), (  0.75,   0.06)  SG Improvement:-0.10041 

Goal, Curr: (-0.75,  1.24), (  1.19,  -0.91)   Error: 2.90
Last SG, Last State: (  3.34,   0.80), (  1.27,  -1.04)  SG Improvement:0.12904 

Goal, Curr: (-0.79,  1.09), ( -0.47,  -1.40)   Error: 2.51
Last SG, Last State: (  1.60,   0.60), ( -0.46,  -1.34)  SG Improvement:0.06061 

Goal, Curr: (-1.19,  0.83), ( -0.06,   1.40)   Error: 1.27
Last SG, Last State: (  2.06,   3.24), ( -0.05,   1.40)  SG Improvement:-0.08045 

Goal, Curr: (-0.97,  1.12), (  0.53,   0.60)   Error: 1.58
Last SG, Last State: (  2.60,   2.44), (  0.60,   0.51)  SG Improvement:0.01284 

Goal, Curr: (-0.76,  1.09), (  0.77,  -1.26)   Error: 2.80
Last SG, Last State: (  2.40,   0.86), (  0.59,  -1.19)  SG Improvement:0.11531 

Goal, Curr: (-0.83,  0.84), (  0.68,  -1.32)   Error: 2.64
Last SG, Last State: (  2.72,   0.65), (  0.69,  -1.33)  SG Improvement:-0.38185 

Goal, Curr: (-0.81,  1.15), ( -1.20,  -1.25)   Error: 2.44
Last SG, Last State: (  0.89,   0.70), ( -1.19,  -1.27)  SG Improvement:-0.00349 

Goal, Curr: (-0.79,  1.09), ( -0.51,  -1.30)   Error: 2.41
Last SG, Last State: (  1.66,   0.65), ( -0.52,  -1.36)  SG Improvement:0.13975 

Goal, Curr: (-0.80,  0.96), (  0.58,  -0.79)   Error: 2.23
Last SG, Last State: (  2.68,   0.92), (  0.63,  -0.94)  SG Improvement:-0.03320 

episode:00300, mean:7.32, std:0.57, median:7.33, success:0.00
Goal, Curr: (-0.76,  0.80), ( -1.40,  -1.35)   Error: 2.25
Last SG, Last State: (  0.61,   0.60), ( -1.38,  -1.33)  SG Improvement:-0.26760 

Goal, Curr: (-1.08,  1.03), ( -0.13,  -0.60)   Error: 1.88
Last SG, Last State: (  1.80,   1.40), ( -0.16,  -0.60)  SG Improvement:0.02903 

Goal, Curr: (-0.97,  1.08), ( -1.24,  -0.99)   Error: 2.09
Last SG, Last State: (  0.76,   1.00), ( -1.24,  -1.00)  SG Improvement:0.02595 

Goal, Curr: (-1.08,  0.79), ( -0.92,  -0.94)   Error: 1.74
Last SG, Last State: (  1.09,   1.07), ( -0.92,  -0.93)  SG Improvement:0.04154 

Goal, Curr: (-0.79,  1.14), ( -1.11,  -1.12)   Error: 2.28
