Using device: cpu
gc-16.0-12-1
Goal, Curr: (-1.03,  0.78), (  0.43,  -0.60)   Error: 2.01
Last SG, Last State: ( -1.58,  -2.49), (  0.39,  -0.60)  SG Improvement:0.59496 

Goal, Curr: (-0.79,  1.10), (  0.13,  -0.60)   Error: 1.94
Last SG, Last State: ( -1.70,  -2.58), (  0.16,  -0.60)  SG Improvement:0.35864 

Goal, Curr: (-0.90,  1.00), (  0.11,  -0.60)   Error: 1.89
Last SG, Last State: ( -1.91,  -0.30), (  0.21,  -0.60)  SG Improvement:0.80366 

Goal, Curr: (-0.96,  0.80), (  0.49,  -0.60)   Error: 2.01
Last SG, Last State: ( -1.56,  -0.73), (  0.47,  -0.60)  SG Improvement:-0.01472 

Goal, Curr: (-0.87,  1.06), (  0.35,  -0.60)   Error: 2.06
Last SG, Last State: ( -1.71,  -0.62), (  0.32,  -0.60)  SG Improvement:-0.01685 

Goal, Curr: (-1.16,  0.84), (  0.36,  -0.60)   Error: 2.10
Last SG, Last State: ( -1.69,  -0.67), (  0.34,  -0.60)  SG Improvement:-0.01699 

Goal, Curr: (-1.02,  0.83), (  0.69,  -0.08)   Error: 1.94
Last SG, Last State: ( -1.32,  -2.27), (  0.59,  -0.19)  SG Improvement:0.16305 

Goal, Curr: (-1.00,  1.03), (  0.25,  -0.60)   Error: 2.06
Last SG, Last State: ( -1.75,  -2.13), (  0.20,  -0.60)  SG Improvement:0.44276 

Goal, Curr: (-0.90,  0.87), (  0.34,  -0.60)   Error: 1.93
Last SG, Last State: ( -1.80,  -0.30), (  0.23,  -0.60)  SG Improvement:0.78208 

Goal, Curr: (-1.12,  0.97), (  0.18,  -0.60)   Error: 2.04
Last SG, Last State: ( -1.81,  -0.77), (  0.32,  -0.60)  SG Improvement:0.31915 

Goal, Curr: (-1.01,  0.93), (  0.71,  -0.35)   Error: 2.14
Last SG, Last State: ( -1.46,  -1.69), (  0.72,  -0.50)  SG Improvement:-0.14646 

Goal, Curr: (-0.94,  0.96), (  0.43,  -0.60)   Error: 2.08
Last SG, Last State: ( -1.62,  -0.67), (  0.41,  -0.60)  SG Improvement:-0.01612 

Goal, Curr: (-0.83,  1.03), (  0.19,  -0.60)   Error: 1.92
Last SG, Last State: ( -1.87,  -0.56), (  0.16,  -0.60)  SG Improvement:-0.01849 

Goal, Curr: (-1.04,  1.17), (  0.36,  -0.60)   Error: 2.26
Last SG, Last State: ( -1.71,  -0.60), (  0.33,  -0.60)  SG Improvement:-0.02030 

Goal, Curr: (-1.02,  1.23), (  0.95,   1.40)   Error: 1.98
Last SG, Last State: ( -0.92,  -0.66), (  0.96,   1.40)  SG Improvement:-0.29592 

Goal, Curr: (-0.75,  1.14), ( -0.30,  -0.60)   Error: 1.80
Last SG, Last State: ( -2.12,  -2.59), ( -0.25,  -0.60)  SG Improvement:0.26012 

Goal, Curr: (-0.86,  0.84), (  0.02,  -0.60)   Error: 1.69
Last SG, Last State: ( -1.99,  -0.47), (  0.15,  -0.60)  SG Improvement:0.63646 

Goal, Curr: (-0.94,  0.84), (  0.24,  -0.60)   Error: 1.87
Last SG, Last State: ( -1.81,  -0.62), (  0.21,  -0.60)  SG Improvement:-0.01553 

Goal, Curr: (-0.81,  1.12), (  0.44,  -0.60)   Error: 2.13
Last SG, Last State: ( -1.62,  -0.64), (  0.41,  -0.60)  SG Improvement:-0.01855 

Goal, Curr: (-0.87,  1.08), (  1.12,  -0.11)   Error: 2.32
Last SG, Last State: ( -1.06,   0.10), (  0.99,  -0.23)  SG Improvement:0.82145 

Goal, Curr: (-1.01,  0.95), (  0.29,  -0.60)   Error: 2.02
Last SG, Last State: ( -1.76,  -0.62), (  0.27,  -0.60)  SG Improvement:-0.01796 

Goal, Curr: (-0.84,  0.98), (  0.94,   1.15)   Error: 1.79
Last SG, Last State: ( -1.01,   0.91), (  1.04,   1.01)  SG Improvement:0.02426 

Goal, Curr: (-0.91,  0.99), (  0.58,   1.40)   Error: 1.54
Last SG, Last State: ( -1.25,  -0.56), (  0.59,   1.40)  SG Improvement:0.64178 

Goal, Curr: (-0.75,  1.11), ( -0.03,  -0.60)   Error: 1.86
Last SG, Last State: ( -2.27,  -0.25), ( -0.14,  -0.60)  SG Improvement:0.53107 

Goal, Curr: (-1.21,  1.07), (  1.02,   0.96)   Error: 2.23
Last SG, Last State: ( -1.14,   0.84), (  0.89,   0.87)  SG Improvement:0.20943 

Goal, Curr: (-0.88,  1.04), (  0.96,  -0.18)   Error: 2.21
Last SG, Last State: ( -1.32,  -1.36), (  0.83,  -0.32)  SG Improvement:-0.05470 

Goal, Curr: (-1.05,  0.76), (  0.31,  -0.60)   Error: 1.92
Last SG, Last State: ( -1.74,  -0.67), (  0.28,  -0.60)  SG Improvement:-0.01539 

Goal, Curr: (-1.08,  1.07), (  0.21,  -0.60)   Error: 2.11
Last SG, Last State: ( -1.63,  -2.59), (  0.23,  -0.60)  SG Improvement:0.33352 

Goal, Curr: (-0.97,  1.15), (  0.47,  -0.60)   Error: 2.27
Last SG, Last State: ( -1.59,  -0.65), (  0.44,  -0.60)  SG Improvement:-0.02039 

Goal, Curr: (-0.76,  0.78), ( -0.01,  -0.60)   Error: 1.58
Last SG, Last State: ( -2.11,  -0.31), (  0.01,  -0.60)  SG Improvement:0.60254 

Goal, Curr: (-1.04,  0.84), (  0.45,  -0.60)   Error: 2.07
Last SG, Last State: ( -1.60,  -0.70), (  0.42,  -0.60)  SG Improvement:-0.01557 

Goal, Curr: (-0.75,  0.78), (  1.20,   1.08)   Error: 1.97
Last SG, Last State: ( -0.69,  -1.09), (  1.20,   1.00)  SG Improvement:0.40920 

Goal, Curr: (-0.83,  0.79), (  0.15,  -0.60)   Error: 1.70
Last SG, Last State: ( -1.91,  -0.45), (  0.22,  -0.60)  SG Improvement:0.54955 

Goal, Curr: (-0.79,  0.96), (  0.22,  -0.60)   Error: 1.86
Last SG, Last State: ( -1.75,  -0.79), (  0.36,  -0.60)  SG Improvement:0.31914 

Goal, Curr: (-1.16,  0.92), (  0.58,   1.40)   Error: 1.80
Last SG, Last State: ( -1.30,  -0.63), (  0.60,   1.40)  SG Improvement:-0.12742 

Goal, Curr: (-1.10,  1.20), (  0.42,  -0.60)   Error: 2.35
Last SG, Last State: ( -1.65,  -0.62), (  0.38,  -0.60)  SG Improvement:-0.01913 

Goal, Curr: (-0.76,  1.12), (  0.26,  -0.60)   Error: 2.00
Last SG, Last State: ( -1.80,  -0.58), (  0.23,  -0.60)  SG Improvement:-0.01713 

Goal, Curr: (-1.15,  1.04), (  1.15,  -0.32)   Error: 2.68
Last SG, Last State: ( -1.20,  -1.28), (  0.96,  -0.32)  SG Improvement:0.01895 

Goal, Curr: (-1.13,  1.16), (  1.41,   0.16)   Error: 2.73
Last SG, Last State: ( -0.72,  -0.05), (  1.31,   0.06)  SG Improvement:0.39488 

Goal, Curr: (-1.18,  1.00), (  0.28,  -0.60)   Error: 2.17
Last SG, Last State: ( -1.78,  -0.61), (  0.25,  -0.60)  SG Improvement:-0.01928 

Goal, Curr: (-1.07,  1.13), (  0.78,  -0.47)   Error: 2.44
Last SG, Last State: ( -1.49,  -0.72), (  0.60,  -0.54)  SG Improvement:0.76341 

Goal, Curr: (-1.11,  1.23), (  0.31,  -0.60)   Error: 2.32
Last SG, Last State: ( -1.53,  -2.49), (  0.33,  -0.60)  SG Improvement:0.44636 

